faculty_id,faculty_name,publication_id,verification_status,match_method,source_name
RVCE-CSE-002,Ashok Kumar A R,W4403124150,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-017,Minal Moharir,W2253461202,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-017,Minal Moharir,W2329878870,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-017,Minal Moharir,W206754752,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-017,Minal Moharir,W161595201,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-017,Minal Moharir,W2317845565,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-017,Minal Moharir,W2580942726,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W7164203885,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W7172387074,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4408400033,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W7151263464,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4413978890,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4408018128,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W7151623127,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4410295089,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4412803261,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4409102536,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4414647322,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4412482256,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4412352775,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4412803588,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4410729570,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W7125531693,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4406137954,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4409103019,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4403124150,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4403060511,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4407198520,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4403124553,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4393079479,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4406521376,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4403124327,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4404030095,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4405975453,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4399397350,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4404031527,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4403060712,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4405975035,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4405974548,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4402511208,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4403124725,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4405974435,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4407214019,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4391265935,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4377969686,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4390485424,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4389372254,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4390482039,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4322731552,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4388937569,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4394911597,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4389400770,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4360994545,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4394910771,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4379874935,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4324137425,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4391265950,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4362612662,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4223645190,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4308574780,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4221099141,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4316658750,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4316658453,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4319430367,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4309639928,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4226082341,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4220709586,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4309696407,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4309639874,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4308732931,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4229459771,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4316659400,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3210962254,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3216511633,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3209251344,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3213694496,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3201829457,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3215444452,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3202523180,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3216431790,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3211148265,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W4247162958,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3170832604,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3215162869,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3041286073,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3081509497,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3081253081,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3092226193,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3082992501,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3081433187,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3041381162,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3047611261,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3092269081,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2970352464,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2999135937,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3012416419,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3010721578,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2991251028,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2919310237,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2954322502,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3010398094,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2946877378,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2901758161,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2901734672,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2956485530,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2908939556,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2918365817,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3009184094,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2782886432,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2783373370,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W3116372758,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2734712894,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2783628335,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2757129631,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2569292362,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2732471988,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2758527172,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2575830442,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2747127736,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2753099785,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2241208923,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2181913649,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W1525969044,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2241134592,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2181860697,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2155003627,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2072802512,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-018,Mohana,W2222819603,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4411584101,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4407363803,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4414796409,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4412361521,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4411094550,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4412561138,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4412893416,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4417508789,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4407520417,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4417508954,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4417508819,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4415543637,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4392893114,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4405975147,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4405975059,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4404767291,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4400118813,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4411359847,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4402748333,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4376508165,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4389456170,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4380484941,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4389428827,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4386064649,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4375867868,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4313567967,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4389429013,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4321764975,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4389428956,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4375867805,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4389429067,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4312254720,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4310735967,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4319262506,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4210379819,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3176507155,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3185713278,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3151641969,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3133672848,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3156372457,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3200631437,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3185044994,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3176919784,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3165981393,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4210406298,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3209490779,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4200199551,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3208045423,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3090377232,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3090452365,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3090160977,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3045661315,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3174088676,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3005754995,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2944881939,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4240306515,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3011767787,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3015310903,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2975433753,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2979023162,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2915188972,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2946575766,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2979158557,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W3205267291,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2941195303,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2897321052,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2886948814,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2889051043,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2786578437,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2889542417,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2786149989,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2603994503,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2889378069,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2760946694,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2783937662,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2769131353,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2780357604,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2888831019,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2563121256,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2566554990,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2559058875,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2567057570,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W4252355533,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W1607592979,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2184728330,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W1504443015,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2552780046,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2220381025,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2311633783,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2186597155,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W1588371071,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W1553307762,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2740525850,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2099051702,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2306287803,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2545304771,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2737300331,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2041081282,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W1483599532,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W1495337566,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W1501248018,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W65374645,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W1569007738,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W1592678998,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2540311278,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W1590367335,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W1986265284,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2093288954,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2214024182,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W1488589107,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2080558225,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2694091155,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W2072548741,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W1980340380,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-019,Nagaraja G S,W1040293692,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-020,Pavithra H,W7154109932,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-022,Prapulla S B,W7125832392,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-022,Prapulla S B,W4410758439,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-022,Prapulla S B,W4415418418,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-022,Prapulla S B,W4413367738,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-022,Prapulla S B,W3111948422,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-022,Prapulla S B,W3011959017,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-022,Prapulla S B,W2795104381,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-023,Pratiba D,W4402170891,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-023,Pratiba D,W2756304691,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
